,SupplierTransactionID,SupplierID,PurchaseOrderID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized
1285,167634,7,1090.0,9123.0,2018-08-23,102180348.0,15327054.0,117507402.0,0.0,2018-08-27,1
1286,167894,4,1091.0,1069.0,2018-08-24,284158800.0,42623820.0,326782620.0,0.0,2018-08-27,1
1287,167898,7,1092.0,1454.0,2018-08-24,103485168.0,15522775.2,119007943.2,0.0,2018-08-27,1
1288,168329,4,1093.0,7260.0,2018-08-27,284003280.0,42600492.0,326603772.0,0.0,2018-08-27,1
1289,168333,7,1094.0,3785.0,2018-08-27,103895820.0,15584374.8,119480194.8,0.0,2018-08-27,1
1290,168337,4,1095.0,4177.0,2018-08-27,805680.0,120852.0,926531.9999999999,0.0,2018-08-27,1
1291,168340,7,1096.0,8990.0,2018-08-27,864720.0,129708.0,994428.0000000001,0.0,2018-08-27,1
1292,168341,4,,,2018-08-27,0.0,0.0,1630197035.9999998,0.0,2018-08-27,1
1293,168342,7,,,2018-08-27,0.0,0.0,591157396.8,0.0,2018-08-27,1
1294,168720,4,1097.0,1967.0,2018-08-28,285068160.0,42760224.0,327828384.0,0.0,2018-09-03,1
1295,168724,7,1098.0,4999.0,2018-08-28,104559192.0,15683878.8,120243070.80000001,0.0,2018-09-03,1
1296,169040,4,1099.0,6380.0,2018-08-29,285940800.0,42891120.0,328831920.0,0.0,2018-09-03,1
1297,169044,7,1100.0,2470.0,2018-08-29,104969844.00000001,15745478.4,120715322.4,0.0,2018-09-03,1
1298,169489,4,1101.0,5964.0,2018-08-30,285569280.0,42835392.0,328404672.0,0.0,2018-09-03,1
1299,169493,7,1102.0,7606.0,2018-08-30,104992235.99999999,15748837.2,120741073.2,0.0,2018-09-03,1
1300,169934,4,1103.0,8502.0,2018-08-31,286528320.0,42979248.0,329507568.0,0.0,2018-09-03,1
1301,169938,7,1104.0,7337.0,2018-08-31,105390288.0,15808543.200000001,121198831.19999999,0.0,2018-09-03,1
1302,170630,4,1105.0,7239.0,2018-09-03,287215200.0,43082280.0,330297480.0,0.0,2018-09-03,1
1303,170634,7,1106.0,4039.0,2018-09-03,105450875.99999999,15817633.200000001,121268509.19999999,0.0,2018-09-03,1
1304,170640,4,1107.0,1281.0,2018-09-03,1445040.0,216756.0,1661796.0000000002,0.0,2018-09-03,1
1305,170643,7,1108.0,2552.0,2018-09-03,112500.0,16876.8,129376.8,0.0,2018-09-03,1
1306,170644,4,,,2018-09-03,0.0,0.0,1646531820.0,0.0,2018-09-03,1
1307,170645,7,,,2018-09-03,0.0,0.0,604296183.6,0.0,2018-09-03,1
1308,171018,4,1109.0,8089.0,2018-09-04,289377360.0,43406604.0,332783964.0,0.0,2018-09-10,1
1309,171022,7,1110.0,5169.0,2018-09-04,105634512.0,15845176.799999999,121479688.80000001,0.0,2018-09-10,1
1310,171388,4,1111.0,4123.0,2018-09-05,290561040.0,43584156.0,334145196.0,0.0,2018-09-10,1
1311,171392,7,1112.0,886.0,2018-09-05,105740964.00000001,15861146.399999999,121602110.4,0.0,2018-09-10,1
1312,171825,4,1113.0,4065.0,2018-09-06,291088080.0,43663212.0,334751292.0,0.0,2018-09-10,1
1313,171829,7,1114.0,1225.0,2018-09-06,106655615.99999999,15998342.399999999,122653958.4,0.0,2018-09-10,1
1314,172143,4,1115.0,4680.0,2018-09-07,291749040.0,43762356.0,335511396.0,0.0,2018-09-10,1
1315,172147,7,1116.0,3807.0,2018-09-07,107415035.99999999,16112257.2,123527293.2,0.0,2018-09-10,1
1316,172685,4,1117.0,5242.0,2018-09-10,291533040.0,43729956.0,335262996.0,0.0,2018-09-10,1
1317,172689,7,1118.0,6229.0,2018-09-10,108000144.00000001,16200021.6,124200165.60000001,0.0,2018-09-10,1
1318,172692,4,1119.0,186.0,2018-09-10,574560.0,86184.0,660744.0,0.0,2018-09-10,1
1319,172695,7,1120.0,8741.0,2018-09-10,998100.0,149716.8,1147816.8,0.0,2018-09-10,1
1320,172696,4,,,2018-09-10,0.0,0.0,1673115588.0,0.0,2018-09-10,1
1321,172697,7,,,2018-09-10,0.0,0.0,614611033.2,0.0,2018-09-10,1
1322,173021,4,1121.0,4261.0,2018-09-11,292206960.0,43831044.0,336038004.0,0.0,2018-09-17,1
1323,173025,7,1122.0,4302.0,2018-09-11,109408824.00000001,16411323.600000001,125820147.6,0.0,2018-09-17,1
1324,173422,4,1123.0,2737.0,2018-09-12,291924000.0,43788600.0,335712600.0,0.0,2018-09-17,1
1325,173426,7,1124.0,71.0,2018-09-12,109327175.99999999,16399076.399999999,125726252.4,0.0,2018-09-17,1
1326,173791,4,1125.0,1587.0,2018-09-13,292816080.0,43922412.0,336738492.0,0.0,2018-09-17,1
1327,173795,7,1126.0,6879.0,2018-09-13,109845072.0,16476760.799999999,126321832.8,0.0,2018-09-17,1
1328,174078,4,1127.0,9117.0,2018-09-14,293023440.0,43953516.0,336976956.0,0.0,2018-09-17,1
1329,174082,7,1128.0,4420.0,2018-09-14,109712844.00000001,16456928.4,126169772.4,0.0,2018-09-17,1
1330,174614,4,1129.0,1442.0,2018-09-17,294202800.0,44130420.0,338333220.0,0.0,2018-09-17,1
1331,174618,7,1130.0,2808.0,2018-09-17,110631995.99999999,16594801.2,127226797.2,0.0,2018-09-17,1
1332,174623,4,1131.0,7149.0,2018-09-17,511920.0,76788.0,588708.0,0.0,2018-09-17,1
1333,174626,7,1132.0,7699.0,2018-09-17,112500.0,16876.8,129376.8,0.0,2018-09-17,1
1334,174627,4,,,2018-09-17,0.0,0.0,1684387980.0,0.0,2018-09-17,1
1335,174628,7,,,2018-09-17,0.0,0.0,631394179.2,0.0,2018-09-17,1
1336,174863,4,1133.0,43.0,2018-09-18,295146720.0,44272008.0,339418728.0,0.0,2018-09-24,1
1337,174867,7,1134.0,4675.0,2018-09-18,111016944.00000001,16652541.6,127669485.60000001,0.0,2018-09-24,1
1338,175117,4,1135.0,8908.0,2018-09-19,295570080.0,44335512.0,339905592.0,0.0,2018-09-24,1
1339,175121,7,1136.0,775.0,2018-09-19,111232188.0,16684830.0,127917018.0,0.0,2018-09-24,1
1340,175581,4,1137.0,8943.0,2018-09-20,296727840.0,44509176.0,341237016.0,0.0,2018-09-24,1
1341,175585,7,1138.0,9905.0,2018-09-20,111457944.00000001,16718691.6,128176635.60000001,0.0,2018-09-24,1
1342,175807,4,1139.0,4641.0,2018-09-21,297650160.0,44647524.0,342297684.0,0.0,2018-09-24,1
1343,175811,7,1140.0,3518.0,2018-09-21,111394835.99999999,16709227.2,128104063.2,0.0,2018-09-24,1
1344,176430,4,1141.0,6801.0,2018-09-24,297727920.0,44659188.0,342387108.0,0.0,2018-09-24,1
1345,176434,7,1142.0,212.0,2018-09-24,112333788.0,16850070.0,129183858.0,0.0,2018-09-24,1
1346,176438,4,1143.0,2326.0,2018-09-24,872640.0,130896.00000000001,1003536.0,0.0,2018-09-24,1
1347,176441,7,1144.0,7288.0,2018-09-24,422495.99999999994,63374.399999999994,485870.4,0.0,2018-09-24,1
1348,176442,4,,,2018-09-24,0.0,0.0,1706249664.0000002,0.0,2018-09-24,1
1349,176443,7,,,2018-09-24,0.0,0.0,641536930.8,0.0,2018-09-24,1
1350,176844,4,1145.0,7507.0,2018-09-25,299494800.0,44924220.0,344419020.0,0.0,2018-10-01,1
1351,176848,7,1146.0,8015.0,2018-09-25,113588784.00000001,17038317.6,130627101.6,0.0,2018-10-01,1
1352,177123,4,1147.0,8214.0,2018-09-26,299332800.0,44899920.0,344232720.0,0.0,2018-10-01,1
1353,177127,7,1148.0,10.0,2018-09-26,113986835.99999999,17098027.2,131084863.2,0.0,2018-10-01,1
1354,177331,4,1149.0,5330.0,2018-09-27,299125440.0,44868816.0,343994256.0,0.0,2018-10-01,1
1355,177335,7,1150.0,3105.0,2018-09-27,114744888.0,17211733.2,131956621.19999999,0.0,2018-10-01,1
1356,177533,4,1151.0,7104.0,2018-09-28,299833920.0,44975088.0,344809008.0,0.0,2018-10-01,1
1357,177537,7,1152.0,8473.0,2018-09-28,115585235.99999999,17337787.2,132923023.2,0.0,2018-10-01,1
1358,177883,4,1153.0,562.0,2018-10-01,299609280.0,44941392.0,344550672.0,0.0,2018-10-01,1
1359,177887,7,1154.0,2758.0,2018-10-01,115383888.0,17307583.2,132691471.19999999,0.0,2018-10-01,1
1360,177889,4,1155.0,7678.0,2018-10-01,90720.0,13607.999999999998,104328.0,0.0,2018-10-01,1
1361,177892,7,1156.0,4648.0,2018-10-01,450144.00000000006,67521.6,517665.60000000003,0.0,2018-10-01,1
1362,177893,4,,,2018-10-01,0.0,0.0,1722110004.0000002,0.0,2018-10-01,1
1363,177894,7,,,2018-10-01,0.0,0.0,659800746.0,0.0,2018-10-01,1
1364,178060,4,1157.0,5710.0,2018-10-02,299235600.0,44885340.0,344120940.0,0.0,2018-10-08,1
1365,178064,7,1158.0,8912.0,2018-10-02,115598484.00000001,17339774.4,132938258.4,0.0,2018-10-08,1
1366,178538,4,1159.0,6220.0,2018-10-03,300140640.0,45021096.0,345161736.0,0.0,2018-10-08,1
1367,178542,7,1160.0,431.0,2018-10-03,115903152.0,17385472.8,133288624.8,0.0,2018-10-08,1
1368,178893,4,1161.0,5977.0,2018-10-04,300589920.0,45088488.0,345678408.0,0.0,2018-10-08,1
1369,178897,7,1162.0,743.0,2018-10-04,117144972.0,17571747.6,134716719.6,0.0,2018-10-08,1
1370,179097,4,1163.0,3278.0,2018-10-05,300628800.0,45094320.0,345723120.0,0.0,2018-10-08,1
1371,179101,7,1164.0,868.0,2018-10-05,116994924.00000001,17549240.4,134544164.4,0.0,2018-10-08,1
1372,179402,4,1165.0,9899.0,2018-10-08,300885840.0,45132876.0,346018716.0,0.0,2018-10-08,1
1373,179406,7,1166.0,5138.0,2018-10-08,117249624.00000001,17587443.6,134837067.6,0.0,2018-10-08,1
1374,179410,4,1167.0,6791.0,2018-10-08,790560.0,118583.99999999999,909144.0,0.0,2018-10-08,1
1375,179411,4,,,2018-10-08,0.0,0.0,1727612064.0000002,0.0,2018-10-08,1
1376,179412,7,,,2018-10-08,0.0,0.0,670324834.8,0.0,2018-10-08,1
1377,179855,4,1168.0,1157.0,2018-10-09,302592240.0,45388836.0,347981076.0,0.0,2018-10-15,1
1378,179859,7,1169.0,1349.0,2018-10-09,118323575.99999999,17748536.4,136072112.4,0.0,2018-10-15,1
1379,180182,4,1170.0,8968.0,2018-10-10,303786720.0,45568008.0,349354728.0,0.0,2018-10-15,1
1380,180186,7,1171.0,9852.0,2018-10-10,119103444.00000001,17865518.400000002,136968962.4,0.0,2018-10-15,1
1381,180558,4,1172.0,995.0,2018-10-11,304341840.0,45651276.0,349993116.0,0.0,2018-10-15,1
1382,180562,7,1173.0,7124.0,2018-10-11,119254140.0,17888122.8,137142262.79999998,0.0,2018-10-15,1
1383,180844,4,1174.0,322.0,2018-10-12,304043760.0,45606564.0,349650324.0,0.0,2018-10-15,1
1384,180848,7,1175.0,9674.0,2018-10-12,120093192.0,18013978.8,138107170.8,0.0,2018-10-15,1
1385,181328,4,1176.0,7276.0,2018-10-15,304205760.0,45630864.0,349836624.0,0.0,2018-10-15,1
1386,181332,7,1177.0,2349.0,2018-10-15,120371544.00000001,18055731.599999998,138427275.6,0.0,2018-10-15,1
1387,181336,4,1178.0,9751.0,2018-10-15,527040.0,79056.0,606096.0,0.0,2018-10-15,1
1388,181338,7,1179.0,3705.0,2018-10-15,489600.0,73440.0,563040.0,0.0,2018-10-15,1
1389,181339,4,,,2018-10-15,0.0,0.0,1747421964.0000002,0.0,2018-10-15,1
1390,181340,7,,,2018-10-15,0.0,0.0,687280824.0,0.0,2018-10-15,1
1391,181737,4,1180.0,3919.0,2018-10-16,305525520.0,45828828.0,351354348.0,0.0,2018-10-22,1
1392,181741,7,1181.0,1077.0,2018-10-16,121841640.0,18276246.0,140117886.0,0.0,2018-10-22,1
1393,182044,4,1182.0,5629.0,2018-10-17,305564400.0,45834660.0,351399060.0,0.0,2018-10-22,1
1394,182048,7,1183.0,4094.0,2018-10-17,121861475.99999999,18279223.2,140140699.2,0.0,2018-10-22,1
1395,182475,4,1184.0,2134.0,2018-10-18,306681120.0,46002168.0,352683288.0,0.0,2018-10-22,1
1396,182479,7,1185.0,3470.0,2018-10-18,122710464.00000001,18406569.6,141117033.6,0.0,2018-10-22,1
1397,182905,4,1186.0,4117.0,2018-10-19,308288160.0,46243224.0,354531384.0,0.0,2018-10-22,1
1398,182909,7,1187.0,3399.0,2018-10-19,124126488.0,18618973.2,142745461.2,0.0,2018-10-22,1
1399,183578,4,1188.0,8168.0,2018-10-22,309363840.0,46404576.0,355768416.0,0.0,2018-10-22,1
1400,183582,7,1189.0,1271.0,2018-10-22,124473924.00000001,18671090.4,143145014.4,0.0,2018-10-22,1
1401,183586,4,1190.0,336.0,2018-10-22,561600.0,84240.0,645840.0,0.0,2018-10-22,1
1402,183590,7,1191.0,9981.0,2018-10-22,416520.0,62478.00000000001,478998.0,0.0,2018-10-22,1
1403,183591,4,,,2018-10-22,0.0,0.0,1766382335.9999998,0.0,2018-10-22,1
1404,183592,7,,,2018-10-22,0.0,0.0,707745092.4,0.0,2018-10-22,1
1405,183805,4,1192.0,6267.0,2018-10-23,309843360.0,46476504.0,356319864.0,0.0,2018-10-29,1
1406,183809,7,1193.0,9383.0,2018-10-23,125187155.99999999,18778075.2,143965231.2,0.0,2018-10-29,1
1407,184210,4,1194.0,7543.0,2018-10-24,310098240.0,46514736.0,356612976.0,0.0,2018-10-29,1
1408,184214,7,1195.0,3174.0,2018-10-24,125631252.0,18844689.6,144475941.6,0.0,2018-10-29,1
1409,184566,4,1196.0,9570.0,2018-10-25,311007600.0,46651140.0,357658740.0,0.0,2018-10-29,1
1410,184570,7,1197.0,6254.0,2018-10-25,125600904.00000001,18840135.6,144441039.6,0.0,2018-10-29,1
1411,184969,4,1198.0,32.0,2018-10-26,311476320.0,46721448.0,358197768.0,0.0,2018-10-29,1
1412,184973,7,1199.0,4312.0,2018-10-26,125970732.0,18895611.599999998,144866343.6,0.0,2018-10-29,1
1413,185346,4,1200.0,5451.0,2018-10-29,311601600.0,46740240.0,358341840.0,0.0,2018-10-29,1
1414,185350,7,1201.0,4836.0,2018-10-29,125950932.0,18892641.599999998,144843573.6,0.0,2018-10-29,1
1415,185353,4,1202.0,3145.0,2018-10-29,241920.0,36288.0,278208.0,0.0,2018-10-29,1
1416,185355,7,1203.0,6317.0,2018-10-29,69120.0,10368.0,79488.0,0.0,2018-10-29,1
1417,185356,4,,,2018-10-29,0.0,0.0,1787409395.9999998,0.0,2018-10-29,1
1418,185357,7,,,2018-10-29,0.0,0.0,722671617.6,0.0,2018-10-29,1
1419,185733,4,1204.0,4918.0,2018-10-30,311938560.0,46790784.0,358729344.0,0.0,2018-11-05,1
1420,185737,7,1205.0,7228.0,2018-10-30,125995104.00000001,18899265.6,144894369.6,0.0,2018-11-05,1
1421,186181,4,1206.0,6141.0,2018-10-31,313001280.0,46950192.0,359951472.0,0.0,2018-11-05,1
1422,186185,7,1207.0,5942.0,2018-10-31,126405755.99999999,18960865.2,145366621.2,0.0,2018-11-05,1
1423,186575,4,1208.0,6262.0,2018-11-01,313683840.0,47052576.0,360736416.0,0.0,2018-11-05,1
1424,186579,7,1209.0,7019.0,2018-11-01,126238608.0,18935791.2,145174399.2,0.0,2018-11-05,1
1425,187005,4,1210.0,5650.0,2018-11-02,315040320.0,47256047.99999999,362296368.0,0.0,2018-11-05,1
1426,187009,7,1211.0,1845.0,2018-11-02,126515052.0,18977259.6,145492311.6,0.0,2018-11-05,1
1427,187383,4,1212.0,4810.0,2018-11-05,315571680.0,47335752.00000001,362907432.0,0.0,2018-11-05,1
1428,187387,7,1213.0,9743.0,2018-11-05,126773604.00000001,19016042.4,145789646.4,0.0,2018-11-05,1
1429,187392,4,1214.0,2137.0,2018-11-05,762480.0,114372.0,876851.9999999999,0.0,2018-11-05,1
1430,187393,4,,,2018-11-05,0.0,0.0,1805497884.0000002,0.0,2018-11-05,1
1431,187394,7,,,2018-11-05,0.0,0.0,726717348.0,0.0,2018-11-05,1
1432,187846,4,1215.0,6853.0,2018-11-06,316895760.0,47534364.0,364430124.0,0.0,2018-11-12,1
1433,187850,7,1216.0,458.0,2018-11-06,126607032.0,18991054.8,145598086.8,0.0,2018-11-12,1
1434,188113,4,1217.0,517.0,2018-11-07,317239200.0,47585880.0,364825080.0,0.0,2018-11-12,1
1435,188117,7,1218.0,5751.0,2018-11-07,127232244.00000001,19084838.400000002,146317082.4,0.0,2018-11-12,1
1436,188378,4,1219.0,9682.0,2018-11-08,318178800.0,47726820.0,365905620.0,0.0,2018-11-12,1
1437,188382,7,1220.0,1506.0,2018-11-08,128783915.99999999,19317589.2,148101505.2,0.0,2018-11-12,1
1438,188705,4,1221.0,8546.0,2018-11-09,318701520.0,47805227.99999999,366506748.0,0.0,2018-11-12,1
1439,188709,7,1222.0,1357.0,2018-11-09,128868840.0,19330326.0,148199166.0,0.0,2018-11-12,1
1440,189117,4,1223.0,4035.0,2018-11-12,319191840.0,47878776.0,367070616.0,0.0,2018-11-12,1
1441,189121,7,1224.0,3140.0,2018-11-12,128779992.0,19316998.8,148096990.8,0.0,2018-11-12,1
1442,189123,4,1225.0,4731.0,2018-11-12,276480.0,41472.0,317952.0,0.0,2018-11-12,1
1443,189124,4,,,2018-11-12,0.0,0.0,1829056140.0,0.0,2018-11-12,1
1444,189125,7,,,2018-11-12,0.0,0.0,736312831.1999999,0.0,2018-11-12,1
1445,189351,4,1226.0,3559.0,2018-11-13,319509360.0,47926404.0,367435764.0,0.0,2018-11-19,1
1446,189355,7,1227.0,957.0,2018-11-13,128805695.99999999,19320854.4,148126550.4,0.0,2018-11-19,1
1447,189680,4,1228.0,3011.0,2018-11-14,319673520.0,47951027.99999999,367624548.0,0.0,2018-11-19,1
1448,189684,7,1229.0,8271.0,2018-11-14,129957948.0,19493694.0,149451642.0,0.0,2018-11-19,1
1449,190155,4,1230.0,6862.0,2018-11-15,320513760.0,48077064.0,368590824.0,0.0,2018-11-19,1
1450,190159,7,1231.0,4787.0,2018-11-15,131075964.00000001,19661396.4,150737360.4,0.0,2018-11-19,1
1451,190417,4,1232.0,8956.0,2018-11-16,321382080.0,48207312.00000001,369589392.0,0.0,2018-11-19,1
1452,190421,7,1233.0,3679.0,2018-11-16,131060160.0,19659024.0,150719184.0,0.0,2018-11-19,1
1453,190745,4,1234.0,1835.0,2018-11-19,321576480.0,48236472.00000001,369812952.0,0.0,2018-11-19,1
1454,190749,7,1235.0,1217.0,2018-11-19,131277312.0,19691596.8,150968908.8,0.0,2018-11-19,1
1455,190751,4,1236.0,8484.0,2018-11-19,514080.0,77112.0,591192.0,0.0,2018-11-19,1
1456,190752,4,,,2018-11-19,0.0,0.0,1843644672.0,0.0,2018-11-19,1
1457,190753,7,,,2018-11-19,0.0,0.0,750003645.6,0.0,2018-11-19,1
1458,191225,4,1237.0,9234.0,2018-11-20,323453520.0,48518027.99999999,371971548.0,0.0,2018-11-26,1
1459,191229,7,1238.0,1366.0,2018-11-20,130874615.99999999,19631192.4,150505808.4,0.0,2018-11-26,1
1460,191508,4,1239.0,5763.0,2018-11-21,324702000.0,48705300.0,373407300.0,0.0,2018-11-26,1
1461,191512,7,1240.0,9314.0,2018-11-21,130752215.99999999,19612832.4,150365048.4,0.0,2018-11-26,1
1462,192044,4,1241.0,2298.0,2018-11-22,325272240.0,48790836.0,374063076.0,0.0,2018-11-26,1
1463,192048,7,1242.0,4366.0,2018-11-22,130704768.0,19605715.2,150310483.2,0.0,2018-11-26,1
1464,192378,4,1243.0,3649.0,2018-11-23,326464560.0,48969684.0,375434244.0,0.0,2018-11-26,1
1465,192382,7,1244.0,6391.0,2018-11-23,131000868.0,19650132.0,150651000.0,0.0,2018-11-26,1
1466,192775,4,1245.0,8079.0,2018-11-26,326093040.0,48913956.0,375006996.0,0.0,2018-11-26,1
1467,192779,7,1246.0,9184.0,2018-11-26,131847120.0,19777068.0,151624188.0,0.0,2018-11-26,1
1468,192782,4,1247.0,9848.0,2018-11-26,393120.0,58968.00000000001,452088.0,0.0,2018-11-26,1
1469,192785,7,1248.0,3421.0,2018-11-26,677700.0,101656.8,779356.8,0.0,2018-11-26,1
1470,192786,4,,,2018-11-26,0.0,0.0,1870335252.0,0.0,2018-11-26,1
1471,192787,7,,,2018-11-26,0.0,0.0,754235884.8,0.0,2018-11-26,1
1472,193207,4,1249.0,1882.0,2018-11-27,326887920.0,49033187.99999999,375921108.0,0.0,2018-12-03,1
1473,193211,7,1250.0,1507.0,2018-11-27,133119072.0,19967860.8,153086932.79999998,0.0,2018-12-03,1
1474,193689,4,1251.0,2910.0,2018-11-28,327851280.0,49177692.00000001,377028972.0,0.0,2018-12-03,1
1475,193693,7,1252.0,6506.0,2018-11-28,133800120.0,20070018.0,153870138.0,0.0,2018-12-03,1
1476,194057,4,1253.0,4425.0,2018-11-29,328458240.0,49268736.0,377726976.00000006,0.0,2018-12-03,1
1477,194061,7,1254.0,7413.0,2018-11-29,134256672.0,20138500.8,154395172.79999998,0.0,2018-12-03,1
1478,194435,4,1255.0,9835.0,2018-11-30,329402160.0,49410324.0,378812483.99999994,0.0,2018-12-03,1
1479,194439,7,1256.0,314.0,2018-11-30,134897616.0,20234642.4,155132258.4,0.0,2018-12-03,1
1480,194958,4,1257.0,164.0,2018-12-03,329549040.0,49432356.0,378981396.00000006,0.0,2018-12-03,1
1481,194962,7,1258.0,1422.0,2018-12-03,134806860.0,20221030.8,155027890.8,0.0,2018-12-03,1
1482,194966,4,1259.0,1511.0,2018-12-03,565920.0,84888.0,650808.0,0.0,2018-12-03,1
1483,194969,7,1260.0,9842.0,2018-12-03,157968.0,23695.199999999997,181663.2,0.0,2018-12-03,1
1484,194970,4,,,2018-12-03,0.0,0.0,1889121744.0000002,0.0,2018-12-03,1
1485,194971,7,,,2018-12-03,0.0,0.0,771694056.0,0.0,2018-12-03,1
1486,195228,4,1261.0,1715.0,2018-12-04,329972400.0,49495860.0,379468260.0,0.0,2018-12-10,1
1487,195232,7,1262.0,3664.0,2018-12-04,134822052.0,20223309.6,155045361.6,0.0,2018-12-10,1
1488,195734,4,1263.0,4039.0,2018-12-05,331588080.0,49738212.00000001,381326292.0,0.0,2018-12-10,1
1489,195738,7,1264.0,271.0,2018-12-05,135699840.0,20354976.0,156054816.0,0.0,2018-12-10,1
1490,195999,4,1265.0,1510.0,2018-12-06,331853760.0,49778064.0,381631823.99999994,0.0,2018-12-10,1
1491,196003,7,1266.0,2481.0,2018-12-06,135781524.0,20367230.4,156148754.4,0.0,2018-12-10,1
1492,196261,4,1267.0,7489.0,2018-12-07,331832160.0,49774824.0,381606983.99999994,0.0,2018-12-10,1
1493,196265,7,1268.0,1741.0,2018-12-07,135751176.0,20362676.4,156113852.4,0.0,2018-12-10,1
1494,196639,4,1269.0,6013.0,2018-12-10,331983360.0,49797504.0,381780863.99999994,0.0,2018-12-10,1
1495,196643,7,1270.0,418.0,2018-12-10,135611028.0,20341656.0,155952684.0,0.0,2018-12-10,1
1496,196647,7,1271.0,350.0,2018-12-10,286848.0,43027.2,329875.2,0.0,2018-12-10,1
1497,196648,4,,,2018-12-10,0.0,0.0,1905814224.0000002,0.0,2018-12-10,1
1498,196649,7,,,2018-12-10,0.0,0.0,779645343.5999999,0.0,2018-12-10,1
1499,197009,4,1272.0,2295.0,2018-12-11,332326800.0,49849020.0,382175820.0,0.0,2018-12-17,1
1500,197013,7,1273.0,6023.0,2018-12-11,135924264.0,20388639.6,156312903.6,0.0,2018-12-17,1
1501,197417,4,1274.0,5566.0,2018-12-12,333175680.0,49976352.00000001,383152032.0,0.0,2018-12-17,1
1502,197421,7,1275.0,8281.0,2018-12-12,135993960.0,20399094.0,156393054.0,0.0,2018-12-17,1
1503,197768,4,1276.0,6204.0,2018-12-13,333508320.0,50026247.99999999,383534568.0,0.0,2018-12-17,1
1504,197772,7,1277.0,9143.0,2018-12-13,136365156.0,20454775.2,156819931.2,0.0,2018-12-17,1
1505,198268,4,1278.0,1812.0,2018-12-14,335603520.0,50340527.99999999,385944048.0,0.0,2018-12-17,1
1506,198272,7,1279.0,4383.0,2018-12-14,136633680.0,20495052.0,157128732.0,0.0,2018-12-17,1
1507,198716,4,1280.0,3349.0,2018-12-17,335296800.0,50294520.0,385591320.0,0.0,2018-12-17,1
1508,198720,7,1281.0,3136.0,2018-12-17,136654632.0,20498194.8,157152826.8,0.0,2018-12-17,1
1509,198725,4,1282.0,9230.0,2018-12-17,643680.0,96552.0,740231.9999999999,0.0,2018-12-17,1
1510,198727,7,1283.0,2389.0,2018-12-17,489600.0,73440.0,563040.0,0.0,2018-12-17,1
1511,198728,4,,,2018-12-17,0.0,0.0,1921138020.0,0.0,2018-12-17,1
1512,198729,7,,,2018-12-17,0.0,0.0,784370487.6,0.0,2018-12-17,1
1513,199057,4,1284.0,453.0,2018-12-18,335979360.0,50396904.0,386376263.99999994,0.0,2018-12-24,1
1514,199061,7,1285.0,3047.0,2018-12-18,137169180.0,20575378.8,157744558.8,0.0,2018-12-24,1
1515,199364,4,1286.0,5687.0,2018-12-19,335897280.0,50384592.00000001,386281872.0,0.0,2018-12-24,1
1516,199368,7,1287.0,5710.0,2018-12-19,137173032.0,20575954.8,157748986.8,0.0,2018-12-24,1
1517,199687,4,1288.0,319.0,2018-12-20,335910240.0,50386536.0,386296776.00000006,0.0,2018-12-24,1
1518,199691,7,1289.0,6011.0,2018-12-20,137218500.0,20582776.8,157801276.8,0.0,2018-12-24,1
1519,200049,4,1290.0,8003.0,2018-12-21,335901600.0,50385240.0,386286840.0,0.0,2018-12-24,1
1520,200053,7,1291.0,2620.0,2018-12-21,137317248.0,20597587.2,157914835.2,0.0,2018-12-24,1
1521,200490,4,1292.0,9240.0,2018-12-24,335867040.0,50380056.0,386247096.00000006,0.0,2018-12-24,1
1522,200494,7,1293.0,6505.0,2018-12-24,138031200.0,20704680.0,158735880.0,0.0,2018-12-24,1
1523,200498,4,1294.0,8905.0,2018-12-24,838080.0,125712.0,963791.9999999999,0.0,2018-12-24,1
1524,200499,4,,,2018-12-24,0.0,0.0,1932452640.0,0.0,2018-12-24,1
1525,200500,7,,,2018-12-24,0.0,0.0,789945537.6,0.0,2018-12-24,1
1526,200980,4,1295.0,5117.0,2018-12-25,338551920.0,50782787.99999999,389334708.0,0.0,2018-12-31,1
1527,200984,7,1296.0,1783.0,2018-12-25,137934504.0,20690175.6,158624679.6,0.0,2018-12-31,1
1528,201517,4,1297.0,4888.0,2018-12-26,338789520.0,50818427.99999999,389607948.0,0.0,2018-12-31,1
1529,201521,7,1298.0,5256.0,2018-12-26,139041324.0,20856200.4,159897524.4,0.0,2018-12-31,1
1530,201885,4,1299.0,4733.0,2018-12-27,339737760.0,50960664.0,390698423.99999994,0.0,2018-12-31,1
1531,201889,7,1300.0,6801.0,2018-12-27,139103748.0,20865564.0,159969312.0,0.0,2018-12-31,1
1532,202145,4,1301.0,1390.0,2018-12-28,340033680.0,51005052.00000001,391038732.0,0.0,2018-12-31,1
1533,202149,7,1302.0,5745.0,2018-12-28,139147200.0,20872080.0,160019280.0,0.0,2018-12-31,1
1534,202917,4,1303.0,767.0,2018-12-31,341649360.0,51247404.0,392896763.99999994,0.0,2018-12-31,1
1535,202921,7,1304.0,4337.0,2018-12-31,140519196.0,21077881.2,161597077.20000002,0.0,2018-12-31,1
1536,202925,4,1305.0,7325.0,2018-12-31,591840.0,88776.0,680616.0,0.0,2018-12-31,1
1537,202928,7,1306.0,8849.0,2018-12-31,247392.00000000003,37108.8,284500.8,0.0,2018-12-31,1
